from_city,to_city,distance_mi,drive_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
miami,grand-rapids-mi,1351,1474,miami-to-grand-rapids-mi,True,4_bedroom,13792,14272,14032,4,1,54.1,56.1
miami,grand-rapids-mi,1351,1474,miami-to-grand-rapids-mi,True,4plus_bedroom,14752,15232,14992,4,1,58.1,60.1
miami,kalamazoo-mi,1301,1419,miami-to-kalamazoo-mi,True,1_bedroom,9674,10034,9854,2,1,49.3,51.3
miami,kalamazoo-mi,1301,1419,miami-to-kalamazoo-mi,True,2_bedroom,9674,10034,9854,2,1,49.3,51.3
miami,kalamazoo-mi,1301,1419,miami-to-kalamazoo-mi,True,3_bedroom,11783,12203,11993,3,1,52.3,54.3
miami,kalamazoo-mi,1301,1419,miami-to-kalamazoo-mi,True,4_bedroom,13352,13832,13592,4,1,52.3,54.3
miami,kalamazoo-mi,1301,1419,miami-to-kalamazoo-mi,True,4plus_bedroom,14312,14792,14552,4,1,56.3,58.3
miami,madison-wi,1435,1565,miami-to-madison-wi,True,1_bedroom,10550,10910,10730,2,1,54.2,56.2
miami,madison-wi,1435,1565,miami-to-madison-wi,True,2_bedroom,10550,10910,10730,2,1,54.2,56.2
miami,madison-wi,1435,1565,miami-to-madison-wi,True,3_bedroom,12805,13225,13015,3,1,57.2,59.2
miami,madison-wi,1435,1565,miami-to-madison-wi,True,4_bedroom,14520,15000,14760,4,1,57.2,59.2
miami,madison-wi,1435,1565,miami-to-madison-wi,True,4plus_bedroom,15480,15960,15720,4,1,61.2,63.2
miami,milwaukee-wi,1398,1525,miami-to-milwaukee-wi,True,1_bedroom,10310,10670,10490,2,1,52.8,54.8
miami,milwaukee-wi,1398,1525,miami-to-milwaukee-wi,True,2_bedroom,10310,10670,10490,2,1,52.8,54.8
miami,milwaukee-wi,1398,1525,miami-to-milwaukee-wi,True,3_bedroom,12525,12945,12735,3,1,55.8,57.8
miami,milwaukee-wi,1398,1525,miami-to-milwaukee-wi,True,4_bedroom,14200,14680,14440,4,1,55.8,57.8
miami,milwaukee-wi,1398,1525,miami-to-milwaukee-wi,True,4plus_bedroom,15160,15640,15400,4,1,59.8,61.8
miami,green-bay-wi,1504,1641,miami-to-green-bay-wi,True,1_bedroom,11006,11366,11186,2,1,56.7,58.7
miami,green-bay-wi,1504,1641,miami-to-green-bay-wi,True,2_bedroom,11006,11366,11186,2,1,56.7,58.7
miami,green-bay-wi,1504,1641,miami-to-green-bay-wi,True,3_bedroom,13337,13757,13547,3,1,59.7,61.7
miami,green-bay-wi,1504,1641,miami-to-green-bay-wi,True,4_bedroom,15128,15608,15368,4,1,59.7,61.7
miami,green-bay-wi,1504,1641,miami-to-green-bay-wi,True,4plus_bedroom,16088,16768,16428,4,1,63.7,65.7
miami,appleton-wi,1494,1630,miami-to-appleton-wi,True,1_bedroom,10940,11300,11120,2,1,56.3,58.3
miami,appleton-wi,1494,1630,miami-to-appleton-wi,True,2_bedroom,10940,11300,11120,2,1,56.3,58.3
miami,appleton-wi,1494,1630,miami-to-appleton-wi,True,3_bedroom,13260,13680,13470,3,1,59.3,61.3
miami,appleton-wi,1494,1630,miami-to-appleton-wi,True,4_bedroom,15040,15520,15280,4,1,59.3,61.3
miami,appleton-wi,1494,1630,miami-to-appleton-wi,True,4plus_bedroom,16000,16680,16340,4,1,63.3,65.3
miami,chicago-il,1311,1430,miami-to-chicago-il,True,1_bedroom,9740,10100,9920,2,1,49.7,51.7
miami,chicago-il,1311,1430,miami-to-chicago-il,True,2_bedroom,9740,10100,9920,2,1,49.7,51.7
miami,chicago-il,1311,1430,miami-to-chicago-il,True,3_bedroom,11860,12280,12070,3,1,52.7,54.7
miami,chicago-il,1311,1430,miami-to-chicago-il,True,4_bedroom,13440,13920,13680,4,1,52.7,54.7
miami,chicago-il,1311,1430,miami-to-chicago-il,True,4plus_bedroom,14400,14880,14640,4,1,56.7,58.7
miami,rockford-il,1372,1497,miami-to-rockford-il,True,1_bedroom,10142,10502,10322,2,1,51.9,53.9
miami,rockford-il,1372,1497,miami-to-rockford-il,True,2_bedroom,10142,10502,10322,2,1,51.9,53.9
miami,rockford-il,1372,1497,miami-to-rockford-il,True,3_bedroom,12329,12749,12539,3,1,54.9,56.9
miami,rockford-il,1372,1497,miami-to-rockford-il,True,4_bedroom,13976,14456,14216,4,1,54.9,56.9
miami,rockford-il,1372,1497,miami-to-rockford-il,True,4plus_bedroom,14936,15416,15176,4,1,58.9,60.9
miami,springfield-il,1223,1335,miami-to-springfield-il,True,1_bedroom,8970,9530,9250,2,1,46.5,48.5
miami,springfield-il,1223,1335,miami-to-springfield-il,True,2_bedroom,8970,9530,9250,2,1,46.5,48.5
miami,springfield-il,1223,1335,miami-to-springfield-il,True,3_bedroom,11195,11615,11405,3,1,49.5,51.5
miami,springfield-il,1223,1335,miami-to-springfield-il,True,4_bedroom,12680,13160,12920,4,1,49.5,51.5
miami,springfield-il,1223,1335,miami-to-springfield-il,True,4plus_bedroom,13640,14120,13880,4,1,53.5,55.5
miami,peoria-il,1281,1397,miami-to-peoria-il,True,1_bedroom,9542,9902,9722,2,1,48.6,50.6
miami,peoria-il,1281,1397,miami-to-peoria-il,True,2_bedroom,9542,9902,9722,2,1,48.6,50.6
miami,peoria-il,1281,1397,miami-to-peoria-il,True,3_bedroom,11629,12049,11839,3,1,51.6,53.6
miami,peoria-il,1281,1397,miami-to-peoria-il,True,4_bedroom,13176,13656,13416,4,1,51.6,53.6
miami,peoria-il,1281,1397,miami-to-peoria-il,True,4plus_bedroom,14136,14616,14376,4,1,55.6,57.6
miami,champaign-il,1204,1314,miami-to-champaign-il,True,1_bedroom,8844,9204,9024,2,1,45.8,47.8
miami,champaign-il,1204,1314,miami-to-champaign-il,True,2_bedroom,8844,9204,9024,2,1,45.8,47.8
miami,champaign-il,1204,1314,miami-to-champaign-il,True,3_bedroom,11048,11468,11258,3,1,48.8,50.8
miami,champaign-il,1204,1314,miami-to-champaign-il,True,4_bedroom,12512,12992,12752,4,1,48.8,50.8
miami,champaign-il,1204,1314,miami-to-champaign-il,True,4plus_bedroom,13472,13952,13712,4,1,52.8,54.8
miami,indianapolis-in,1130,1233,miami-to-indianapolis-in,True,1_bedroom,8358,8718,8538,2,1,43.1,45.1
miami,indianapolis-in,1130,1233,miami-to-indianapolis-in,True,2_bedroom,8358,8718,8538,2,1,43.1,45.1
miami,indianapolis-in,1130,1233,miami-to-indianapolis-in,True,3_bedroom,10281,10901,10591,3,1,46.1,48.1
miami,indianapolis-in,1130,1233,miami-to-indianapolis-in,True,4_bedroom,11664,12344,12004,4,1,46.1,48.1
miami,indianapolis-in,1130,1233,miami-to-indianapolis-in,True,4plus_bedroom,12824,13304,13064,4,1,50.1,52.1
miami,fort-wayne-in,1205,1315,miami-to-fort-wayne-in,True,1_bedroom,8850,9210,9030,2,1,45.8,47.8
miami,fort-wayne-in,1205,1315,miami-to-fort-wayne-in,True,2_bedroom,8850,9210,9030,2,1,45.8,47.8
miami,fort-wayne-in,1205,1315,miami-to-fort-wayne-in,True,3_bedroom,11055,11475,11265,3,1,48.8,50.8
miami,fort-wayne-in,1205,1315,miami-to-fort-wayne-in,True,4_bedroom,12520,13000,12760,4,1,48.8,50.8
miami,fort-wayne-in,1205,1315,miami-to-fort-wayne-in,True,4plus_bedroom,13480,13960,13720,4,1,52.8,54.8
miami,south-bend-in,1268,1383,miami-to-south-bend-in,True,1_bedroom,9458,9818,9638,2,1,48.1,50.1
miami,south-bend-in,1268,1383,miami-to-south-bend-in,True,2_bedroom,9458,9818,9638,2,1,48.1,50.1
miami,south-bend-in,1268,1383,miami-to-south-bend-in,True,3_bedroom,11531,11951,11741,3,1,51.1,53.1
miami,south-bend-in,1268,1383,miami-to-south-bend-in,True,4_bedroom,13064,13544,13304,4,1,51.1,53.1
miami,south-bend-in,1268,1383,miami-to-south-bend-in,True,4plus_bedroom,14024,14504,14264,4,1,55.1,57.1
miami,evansville-in,1042,1137,miami-to-evansville-in,True,1_bedroom,7782,8142,7962,2,1,39.9,41.9
miami,evansville-in,1042,1137,miami-to-evansville-in,True,2_bedroom,7782,8142,7962,2,1,39.9,41.9
miami,evansville-in,1042,1137,miami-to-evansville-in,True,3_bedroom,9609,10029,9819,3,1,42.9,44.9
miami,evansville-in,1042,1137,miami-to-evansville-in,True,4_bedroom,10896,11376,11136,4,1,42.9,44.9
miami,evansville-in,1042,1137,miami-to-evansville-in,True,4plus_bedroom,11856,12536,12196,4,1,46.9,48.9
miami,st-louis-mo,1169,1275,miami-to-st-louis-mo,True,1_bedroom,8610,8970,8790,2,1,44.5,46.5
miami,st-louis-mo,1169,1275,miami-to-st-louis-mo,True,2_bedroom,8610,8970,8790,2,1,44.5,46.5
miami,st-louis-mo,1169,1275,miami-to-st-louis-mo,True,3_bedroom,10575,11195,10885,3,1,47.5,49.5
miami,st-louis-mo,1169,1275,miami-to-st-louis-mo,True,4_bedroom,12000,12680,12340,4,1,47.5,49.5
miami,st-louis-mo,1169,1275,miami-to-st-louis-mo,True,4plus_bedroom,13160,13640,13400,4,1,51.5,53.5
miami,kansas-city-mo,1367,1492,miami-to-kansas-city-mo,True,1_bedroom,10112,10472,10292,2,1,51.7,53.7
miami,kansas-city-mo,1367,1492,miami-to-kansas-city-mo,True,2_bedroom,10112,10472,10292,2,1,51.7,53.7
miami,kansas-city-mo,1367,1492,miami-to-kansas-city-mo,True,3_bedroom,12294,12714,12504,3,1,54.7,56.7
miami,kansas-city-mo,1367,1492,miami-to-kansas-city-mo,True,4_bedroom,13936,14416,14176,4,1,54.7,56.7
miami,kansas-city-mo,1367,1492,miami-to-kansas-city-mo,True,4plus_bedroom,14896,15376,15136,4,1,58.7,60.7
miami,springfield-mo,1213,1324,miami-to-springfield-mo,True,1_bedroom,8904,9464,9184,2,1,46.1,48.1
miami,springfield-mo,1213,1324,miami-to-springfield-mo,True,2_bedroom,8904,9464,9184,2,1,46.1,48.1
miami,springfield-mo,1213,1324,miami-to-springfield-mo,True,3_bedroom,11118,11538,11328,3,1,49.1,51.1
miami,springfield-mo,1213,1324,miami-to-springfield-mo,True,4_bedroom,12592,13072,12832,4,1,49.1,51.1
miami,springfield-mo,1213,1324,miami-to-springfield-mo,True,4plus_bedroom,13552,14032,13792,4,1,53.1,55.1
miami,columbia-mo,1267,1383,miami-to-columbia-mo,True,1_bedroom,9458,9818,9638,2,1,48.1,50.1
miami,columbia-mo,1267,1383,miami-to-columbia-mo,True,2_bedroom,9458,9818,9638,2,1,48.1,50.1
miami,columbia-mo,1267,1383,miami-to-columbia-mo,True,3_bedroom,11531,11951,11741,3,1,51.1,53.1
miami,columbia-mo,1267,1383,miami-to-columbia-mo,True,4_bedroom,13064,13544,13304,4,1,51.1,53.1
miami,columbia-mo,1267,1383,miami-to-columbia-mo,True,4plus_bedroom,14024,14504,14264,4,1,55.1,57.1
miami,des-moines-ia,1469,1602,miami-to-des-moines-ia,True,1_bedroom,10772,11132,10952,2,1,55.4,57.4
miami,des-moines-ia,1469,1602,miami-to-des-moines-ia,True,2_bedroom,10772,11132,10952,2,1,55.4,57.4
miami,des-moines-ia,1469,1602,miami-to-des-moines-ia,True,3_bedroom,13064,13484,13274,3,1,58.4,60.4
miami,des-moines-ia,1469,1602,miami-to-des-moines-ia,True,4_bedroom,14816,15296,15056,4,1,58.4,60.4
miami,des-moines-ia,1469,1602,miami-to-des-moines-ia,True,4plus_bedroom,15776,16456,16116,4,1,62.4,64.4
miami,cedar-rapids-ia,1426,1556,miami-to-cedar-rapids-ia,True,1_bedroom,10496,10856,10676,2,1,53.9,55.9
miami,cedar-rapids-ia,1426,1556,miami-to-cedar-rapids-ia,True,2_bedroom,10496,10856,10676,2,1,53.9,55.9
miami,cedar-rapids-ia,1426,1556,miami-to-cedar-rapids-ia,True,3_bedroom,12742,13162,12952,3,1,56.9,58.9
miami,cedar-rapids-ia,1426,1556,miami-to-cedar-rapids-ia,True,4_bedroom,14448,14928,14688,4,1,56.9,58.9
miami,cedar-rapids-ia,1426,1556,miami-to-cedar-rapids-ia,True,4plus_bedroom,15408,15888,15648,4,1,60.9,62.9
miami,davenport-ia,1364,1488,miami-to-davenport-ia,True,1_bedroom,10088,10448,10268,2,1,51.6,53.6
miami,davenport-ia,1364,1488,miami-to-davenport-ia,True,2_bedroom,10088,10448,10268,2,1,51.6,53.6
miami,davenport-ia,1364,1488,miami-to-davenport-ia,True,3_bedroom,12266,12686,12476,3,1,54.6,56.6
miami,davenport-ia,1364,1488,miami-to-davenport-ia,True,4_bedroom,13904,14384,14144,4,1,54.6,56.6
miami,davenport-ia,1364,1488,miami-to-davenport-ia,True,4plus_bedroom,14864,15344,15104,4,1,58.6,60.6
miami,minneapolis-mn,1665,1817,miami-to-minneapolis-mn,True,1_bedroom,12062,12622,12342,2,1,62.6,64.6
miami,minneapolis-mn,1665,1817,miami-to-minneapolis-mn,True,2_bedroom,12062,12622,12342,2,1,62.6,64.6
miami,minneapolis-mn,1665,1817,miami-to-minneapolis-mn,True,3_bedroom,14769,15189,14979,3,1,65.6,67.6
miami,minneapolis-mn,1665,1817,miami-to-minneapolis-mn,True,4_bedroom,16736,17216,16976,4,1,65.6,67.6
miami,minneapolis-mn,1665,1817,miami-to-minneapolis-mn,True,4plus_bedroom,17696,18176,17936,4,1,69.6,71.6
miami,saint-paul-mn,1659,1809,miami-to-saint-paul-mn,True,1_bedroom,12014,12574,12294,2,1,62.3,64.3
miami,saint-paul-mn,1659,1809,miami-to-saint-paul-mn,True,2_bedroom,12014,12574,12294,2,1,62.3,64.3
miami,saint-paul-mn,1659,1809,miami-to-saint-paul-mn,True,3_bedroom,14713,15133,14923,3,1,65.3,67.3
miami,saint-paul-mn,1659,1809,miami-to-saint-paul-mn,True,4_bedroom,16672,17152,16912,4,1,65.3,67.3
miami,saint-paul-mn,1659,1809,miami-to-saint-paul-mn,True,4plus_bedroom,17632,18112,17872,4,1,69.3,71.3
miami,duluth-mn,1752,1911,miami-to-duluth-mn,True,1_bedroom,12826,13186,13006,2,1,65.7,67.7
miami,duluth-mn,1752,1911,miami-to-duluth-mn,True,2_bedroom,12826,13186,13006,2,1,65.7,67.7
miami,duluth-mn,1752,1911,miami-to-duluth-mn,True,3_bedroom,15427,15847,15637,3,1,68.7,70.7
miami,duluth-mn,1752,1911,miami-to-duluth-mn,True,4_bedroom,17488,17968,17728,4,1,68.7,70.7
miami,duluth-mn,1752,1911,miami-to-duluth-mn,True,4plus_bedroom,18448,18928,18688,4,1,72.7,74.7
miami,rochester-mn,1580,1724,miami-to-rochester-mn,True,1_bedroom,11504,11864,11684,2,1,59.5,61.5
miami,rochester-mn,1580,1724,miami-to-rochester-mn,True,2_bedroom,11504,11864,11684,2,1,59.5,61.5
miami,rochester-mn,1580,1724,miami-to-rochester-mn,True,3_bedroom,13918,14538,14228,3,1,62.5,64.5
miami,rochester-mn,1580,1724,miami-to-rochester-mn,True,4_bedroom,15792,16472,16132,4,1,62.5,64.5
miami,rochester-mn,1580,1724,miami-to-rochester-mn,True,4plus_bedroom,16952,17432,17192,4,1,66.5,68.5
miami,fargo-nd,1891,2063,miami-to-fargo-nd,True,1_bedroom,13738,14098,13918,2,1,70.8,72.8
miami,fargo-nd,1891,2063,miami-to-fargo-nd,True,2_bedroom,13738,14098,13918,2,1,70.8,72.8
miami,fargo-nd,1891,2063,miami-to-fargo-nd,True,3_bedroom,16491,16911,16701,3,1,73.8,75.8
miami,fargo-nd,1891,2063,miami-to-fargo-nd,True,4_bedroom,18704,19184,18944,4,1,73.8,75.8
miami,fargo-nd,1891,2063,miami-to-fargo-nd,True,4plus_bedroom,19664,20144,19904,4,1,77.8,79.8
miami,bismarck-nd,2024,2208,miami-to-bismarck-nd,True,1_bedroom,14608,14968,14788,2,1,75.6,77.6
miami,bismarck-nd,2024,2208,miami-to-bismarck-nd,True,2_bedroom,14608,14968,14788,2,1,75.6,77.6
miami,bismarck-nd,2024,2208,miami-to-bismarck-nd,True,3_bedroom,17506,18126,17816,3,1,78.6,80.6
miami,bismarck-nd,2024,2208,miami-to-bismarck-nd,True,4_bedroom,19864,20544,20204,4,1,78.6,80.6
miami,bismarck-nd,2024,2208,miami-to-bismarck-nd,True,4plus_bedroom,21024,21504,21264,4,1,82.6,84.6
miami,sioux-falls-sd,1695,1849,miami-to-sioux-falls-sd,True,1_bedroom,12254,12814,12534,2,1,63.6,65.6
miami,sioux-falls-sd,1695,1849,miami-to-sioux-falls-sd,True,2_bedroom,12254,12814,12534,2,1,63.6,65.6
miami,sioux-falls-sd,1695,1849,miami-to-sioux-falls-sd,True,3_bedroom,14993,15413,15203,3,1,66.6,68.6
miami,sioux-falls-sd,1695,1849,miami-to-sioux-falls-sd,True,4_bedroom,16992,17472,17232,4,1,66.6,68.6
miami,sioux-falls-sd,1695,1849,miami-to-sioux-falls-sd,True,4plus_bedroom,17952,18432,18192,4,1,70.6,72.6
miami,rapid-city-sd,1987,2167,miami-to-rapid-city-sd,True,1_bedroom,14362,14722,14542,2,1,74.2,76.2
miami,rapid-city-sd,1987,2167,miami-to-rapid-city-sd,True,2_bedroom,14362,14722,14542,2,1,74.2,76.2
miami,rapid-city-sd,1987,2167,miami-to-rapid-city-sd,True,3_bedroom,17219,17639,17429,3,1,77.2,79.2
miami,rapid-city-sd,1987,2167,miami-to-rapid-city-sd,True,4_bedroom,19536,20016,19776,4,1,77.2,79.2
miami,rapid-city-sd,1987,2167,miami-to-rapid-city-sd,True,4plus_bedroom,20696,21176,20936,4,1,81.2,83.2
miami,omaha-ne,1538,1678,miami-to-omaha-ne,True,1_bedroom,11228,11588,11408,2,1,57.9,59.9
miami,omaha-ne,1538,1678,miami-to-omaha-ne,True,2_bedroom,11228,11588,11408,2,1,57.9,59.9
miami,omaha-ne,1538,1678,miami-to-omaha-ne,True,3_bedroom,13596,14016,13806,3,1,60.9,62.9
miami,omaha-ne,1538,1678,miami-to-omaha-ne,True,4_bedroom,15424,15904,15664,4,1,60.9,62.9
miami,omaha-ne,1538,1678,miami-to-omaha-ne,True,4plus_bedroom,16584,17064,16824,4,1,64.9,66.9
miami,lincoln-ne,1547,1687,miami-to-lincoln-ne,True,1_bedroom,11282,11642,11462,2,1,58.2,60.2
miami,lincoln-ne,1547,1687,miami-to-lincoln-ne,True,2_bedroom,11282,11642,11462,2,1,58.2,60.2
miami,lincoln-ne,1547,1687,miami-to-lincoln-ne,True,3_bedroom,13659,14079,13869,3,1,61.2,63.2
miami,lincoln-ne,1547,1687,miami-to-lincoln-ne,True,4_bedroom,15496,15976,15736,4,1,61.2,63.2
miami,lincoln-ne,1547,1687,miami-to-lincoln-ne,True,4plus_bedroom,16656,17136,16896,4,1,65.2,67.2
miami,wichita-ks,1427,1557,miami-to-wichita-ks,True,1_bedroom,10502,10862,10682,2,1,53.9,55.9
miami,wichita-ks,1427,1557,miami-to-wichita-ks,True,2_bedroom,10502,10862,10682,2,1,53.9,55.9
miami,wichita-ks,1427,1557,miami-to-wichita-ks,True,3_bedroom,12749,13169,12959,3,1,56.9,58.9
miami,wichita-ks,1427,1557,miami-to-wichita-ks,True,4_bedroom,14456,14936,14696,4,1,56.9,58.9
miami,wichita-ks,1427,1557,miami-to-wichita-ks,True,4plus_bedroom,15416,15896,15656,4,1,60.9,62.9
miami,topeka-ks,1414,1542,miami-to-topeka-ks,True,1_bedroom,10412,10772,10592,2,1,53.4,55.4
miami,topeka-ks,1414,1542,miami-to-topeka-ks,True,2_bedroom,10412,10772,10592,2,1,53.4,55.4
miami,topeka-ks,1414,1542,miami-to-topeka-ks,True,3_bedroom,12644,13064,12854,3,1,56.4,58.4
miami,topeka-ks,1414,1542,miami-to-topeka-ks,True,4_bedroom,14336,14816,14576,4,1,56.4,58.4
miami,topeka-ks,1414,1542,miami-to-topeka-ks,True,4plus_bedroom,15296,15776,15536,4,1,60.4,62.4
miami,overland-park-ks,1365,1489,miami-to-overland-park-ks,True,1_bedroom,10094,10454,10274,2,1,51.6,53.6
miami,overland-park-ks,1365,1489,miami-to-overland-park-ks,True,2_bedroom,10094,10454,10274,2,1,51.6,53.6
miami,overland-park-ks,1365,1489,miami-to-overland-park-ks,True,3_bedroom,12273,12693,12483,3,1,54.6,56.6
miami,overland-park-ks,1365,1489,miami-to-overland-park-ks,True,4_bedroom,13912,14392,14152,4,1,54.6,56.6
miami,overland-park-ks,1365,1489,miami-to-overland-park-ks,True,4plus_bedroom,14872,15352,15112,4,1,58.6,60.6
miami,oklahoma-city-ok,1349,1471,miami-to-oklahoma-city-ok,True,1_bedroom,9986,10346,10166,2,1,51.0,53.0
miami,oklahoma-city-ok,1349,1471,miami-to-oklahoma-city-ok,True,2_bedroom,9986,10346,10166,2,1,51.0,53.0
miami,oklahoma-city-ok,1349,1471,miami-to-oklahoma-city-ok,True,3_bedroom,12147,12567,12357,3,1,54.0,56.0
miami,oklahoma-city-ok,1349,1471,miami-to-oklahoma-city-ok,True,4_bedroom,13768,14248,14008,4,1,54.0,56.0
miami,oklahoma-city-ok,1349,1471,miami-to-oklahoma-city-ok,True,4plus_bedroom,14728,15208,14968,4,1,58.0,60.0
miami,tulsa-ok,1295,1413,miami-to-tulsa-ok,True,1_bedroom,9638,9998,9818,2,1,49.1,51.1
miami,tulsa-ok,1295,1413,miami-to-tulsa-ok,True,2_bedroom,9638,9998,9818,2,1,49.1,51.1
miami,tulsa-ok,1295,1413,miami-to-tulsa-ok,True,3_bedroom,11741,12161,11951,3,1,52.1,54.1
miami,tulsa-ok,1295,1413,miami-to-tulsa-ok,True,4_bedroom,13304,13784,13544,4,1,52.1,54.1
miami,tulsa-ok,1295,1413,miami-to-tulsa-ok,True,4plus_bedroom,14264,14744,14504,4,1,56.1,58.1
miami,norman-ok,1336,1457,miami-to-norman-ok,True,1_bedroom,9902,10262,10082,2,1,50.6,52.6
miami,norman-ok,1336,1457,miami-to-norman-ok,True,2_bedroom,9902,10262,10082,2,1,50.6,52.6
miami,norman-ok,1336,1457,miami-to-norman-ok,True,3_bedroom,12049,12469,12259,3,1,53.6,55.6
miami,norman-ok,1336,1457,miami-to-norman-ok,True,4_bedroom,13656,14136,13896,4,1,53.6,55.6
miami,norman-ok,1336,1457,miami-to-norman-ok,True,4plus_bedroom,14616,15096,14856,4,1,57.6,59.6
miami,dallas-tx,1221,1332,miami-to-dallas-tx,True,1_bedroom,8952,9512,9232,2,1,46.4,48.4
miami,dallas-tx,1221,1332,miami-to-dallas-tx,True,2_bedroom,8952,9512,9232,2,1,46.4,48.4
miami,dallas-tx,1221,1332,miami-to-dallas-tx,True,3_bedroom,11174,11594,11384,3,1,49.4,51.4
miami,dallas-tx,1221,1332,miami-to-dallas-tx,True,4_bedroom,12656,13136,12896,4,1,49.4,51.4
miami,dallas-tx,1221,1332,miami-to-dallas-tx,True,4plus_bedroom,13616,14096,13856,4,1,53.4,55.4
miami,fort-worth-tx,1252,1366,miami-to-fort-worth-tx,True,1_bedroom,9156,9716,9436,2,1,47.5,49.5
miami,fort-worth-tx,1252,1366,miami-to-fort-worth-tx,True,2_bedroom,9156,9716,9436,2,1,47.5,49.5
miami,fort-worth-tx,1252,1366,miami-to-fort-worth-tx,True,3_bedroom,11412,11832,11622,3,1,50.5,52.5
miami,fort-worth-tx,1252,1366,miami-to-fort-worth-tx,True,4_bedroom,12928,13408,13168,4,1,50.5,52.5
miami,fort-worth-tx,1252,1366,miami-to-fort-worth-tx,True,4plus_bedroom,13888,14368,14128,4,1,54.5,56.5
miami,houston-tx,1064,1161,miami-to-houston-tx,True,1_bedroom,7926,8286,8106,2,1,40.7,42.7
miami,houston-tx,1064,1161,miami-to-houston-tx,True,2_bedroom,7926,8286,8106,2,1,40.7,42.7
miami,houston-tx,1064,1161,miami-to-houston-tx,True,3_bedroom,9777,10197,9987,3,1,43.7,45.7
miami,houston-tx,1064,1161,miami-to-houston-tx,True,4_bedroom,11088,11568,11328,4,1,43.7,45.7
miami,houston-tx,1064,1161,miami-to-houston-tx,True,4plus_bedroom,12048,12728,12388,4,1,47.7,49.7
miami,san-antonio-tx,1262,1377,miami-to-san-antonio-tx,True,1_bedroom,9222,9782,9502,2,1,47.9,49.9
miami,san-antonio-tx,1262,1377,miami-to-san-antonio-tx,True,2_bedroom,9222,9782,9502,2,1,47.9,49.9
miami,san-antonio-tx,1262,1377,miami-to-san-antonio-tx,True,3_bedroom,11489,11909,11699,3,1,50.9,52.9
miami,san-antonio-tx,1262,1377,miami-to-san-antonio-tx,True,4_bedroom,13016,13496,13256,4,1,50.9,52.9
miami,san-antonio-tx,1262,1377,miami-to-san-antonio-tx,True,4plus_bedroom,13976,14456,14216,4,1,54.9,56.9
miami,austin-tx,1225,1336,miami-to-austin-tx,True,1_bedroom,8976,9536,9256,2,1,46.5,48.5
miami,austin-tx,1225,1336,miami-to-austin-tx,True,2_bedroom,8976,9536,9256,2,1,46.5,48.5
miami,austin-tx,1225,1336,miami-to-austin-tx,True,3_bedroom,11202,11622,11412,3,1,49.5,51.5
miami,austin-tx,1225,1336,miami-to-austin-tx,True,4_bedroom,12688,13168,12928,4,1,49.5,51.5
miami,austin-tx,1225,1336,miami-to-austin-tx,True,4plus_bedroom,13648,14128,13888,4,1,53.5,55.5
miami,el-paso-tx,1805,1969,miami-to-el-paso-tx,True,1_bedroom,13174,13534,13354,2,1,67.6,69.6
miami,el-paso-tx,1805,1969,miami-to-el-paso-tx,True,2_bedroom,13174,13534,13354,2,1,67.6,69.6
miami,el-paso-tx,1805,1969,miami-to-el-paso-tx,True,3_bedroom,15833,16253,16043,3,1,70.6,72.6
miami,el-paso-tx,1805,1969,miami-to-el-paso-tx,True,4_bedroom,17952,18432,18192,4,1,70.6,72.6
miami,el-paso-tx,1805,1969,miami-to-el-paso-tx,True,4plus_bedroom,18912,19392,19152,4,1,74.6,76.6
miami,lubbock-tx,1545,1686,miami-to-lubbock-tx,True,1_bedroom,11276,11636,11456,2,1,58.2,60.2
miami,lubbock-tx,1545,1686,miami-to-lubbock-tx,True,2_bedroom,11276,11636,11456,2,1,58.2,60.2
miami,lubbock-tx,1545,1686,miami-to-lubbock-tx,True,3_bedroom,13652,14072,13862,3,1,61.2,63.2
miami,lubbock-tx,1545,1686,miami-to-lubbock-tx,True,4_bedroom,15488,15968,15728,4,1,61.2,63.2
miami,lubbock-tx,1545,1686,miami-to-lubbock-tx,True,4plus_bedroom,16648,17128,16888,4,1,65.2,67.2
miami,amarillo-tx,1584,1728,miami-to-amarillo-tx,True,1_bedroom,11528,11888,11708,2,1,59.6,61.6
miami,amarillo-tx,1584,1728,miami-to-amarillo-tx,True,2_bedroom,11528,11888,11708,2,1,59.6,61.6
miami,amarillo-tx,1584,1728,miami-to-amarillo-tx,True,3_bedroom,13946,14566,14256,3,1,62.6,64.6
miami,amarillo-tx,1584,1728,miami-to-amarillo-tx,True,4_bedroom,15824,16504,16164,4,1,62.6,64.6
miami,amarillo-tx,1584,1728,miami-to-amarillo-tx,True,4plus_bedroom,16984,17464,17224,4,1,66.6,68.6
miami,corpus-christi-tx,1177,1284,miami-to-corpus-christi-tx,True,1_bedroom,8664,9024,8844,2,1,44.8,46.8
miami,corpus-christi-tx,1177,1284,miami-to-corpus-christi-tx,True,2_bedroom,8664,9024,8844,2,1,44.8,46.8
miami,corpus-christi-tx,1177,1284,miami-to-corpus-christi-tx,True,3_bedroom,10638,11258,10948,3,1,47.8,49.8
miami,corpus-christi-tx,1177,1284,miami-to-corpus-christi-tx,True,4_bedroom,12072,12752,12412,4,1,47.8,49.8
miami,corpus-christi-tx,1177,1284,miami-to-corpus-christi-tx,True,4plus_bedroom,13232,13712,13472,4,1,51.8,53.8
