route_type,origin_name,origin_zip,destination_name,destination_zip,distance_mi,drive_time_min,company_travel_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
long_distance,miami,33101,greensboro-nc,27401,811.6,697,,miami-to-greensboro-nc,True,4_bedroom,8640,9120,8880,4,1,33.5,35.5
long_distance,miami,33101,greensboro-nc,27401,811.6,697,,miami-to-greensboro-nc,True,4plus_bedroom,9600,10080,9840,4,1,37.5,39.5
long_distance,miami,33101,winston-salem-nc,27101,813.0,694,,miami-to-winston-salem-nc,True,1_bedroom,5902,6462,6182,2,1,30.6,32.6
long_distance,miami,33101,winston-salem-nc,27101,813.0,694,,miami-to-winston-salem-nc,True,2_bedroom,5902,6462,6182,2,1,30.6,32.6
long_distance,miami,33101,winston-salem-nc,27101,813.0,694,,miami-to-winston-salem-nc,True,3_bedroom,7649,8069,7859,3,1,33.6,35.6
long_distance,miami,33101,winston-salem-nc,27101,813.0,694,,miami-to-winston-salem-nc,True,4_bedroom,8656,9136,8896,4,1,33.6,35.6
long_distance,miami,33101,winston-salem-nc,27101,813.0,694,,miami-to-winston-salem-nc,True,4plus_bedroom,9616,10096,9856,4,1,37.6,39.6
long_distance,miami,33101,charlotte-nc,28202,733.7,625,,miami-to-charlotte-nc,True,1_bedroom,5482,5842,5662,2,1,28.2,30.2
long_distance,miami,33101,charlotte-nc,28202,733.7,625,,miami-to-charlotte-nc,True,2_bedroom,5482,5842,5662,2,1,28.2,30.2
long_distance,miami,33101,charlotte-nc,28202,733.7,625,,miami-to-charlotte-nc,True,3_bedroom,6959,7579,7269,3,1,31.2,33.2
long_distance,miami,33101,charlotte-nc,28202,733.7,625,,miami-to-charlotte-nc,True,4_bedroom,7896,8576,8236,4,1,31.2,33.2
long_distance,miami,33101,charlotte-nc,28202,733.7,625,,miami-to-charlotte-nc,True,4plus_bedroom,9056,9536,9296,4,1,35.2,37.2
long_distance,miami,33101,asheville-nc,28801,791.9,676,,miami-to-asheville-nc,True,1_bedroom,5752,6112,5932,2,1,29.7,31.7
long_distance,miami,33101,asheville-nc,28801,791.9,676,,miami-to-asheville-nc,True,2_bedroom,5752,6112,5932,2,1,29.7,31.7
long_distance,miami,33101,asheville-nc,28801,791.9,676,,miami-to-asheville-nc,True,3_bedroom,7474,7894,7684,3,1,32.7,34.7
long_distance,miami,33101,asheville-nc,28801,791.9,676,,miami-to-asheville-nc,True,4_bedroom,8456,8936,8696,4,1,32.7,34.7
long_distance,miami,33101,asheville-nc,28801,791.9,676,,miami-to-asheville-nc,True,4plus_bedroom,9416,9896,9656,4,1,36.7,38.7
long_distance,miami,33101,fayetteville-nc,28301,746.1,631,,miami-to-fayetteville-nc,True,1_bedroom,5416,5776,5596,2,1,27.9,29.9
long_distance,miami,33101,fayetteville-nc,28301,746.1,631,,miami-to-fayetteville-nc,True,2_bedroom,5416,5776,5596,2,1,27.9,29.9
long_distance,miami,33101,fayetteville-nc,28301,746.1,631,,miami-to-fayetteville-nc,True,3_bedroom,6882,7502,7192,3,1,30.9,32.9
long_distance,miami,33101,fayetteville-nc,28301,746.1,631,,miami-to-fayetteville-nc,True,4_bedroom,7808,8488,8148,4,1,30.9,32.9
long_distance,miami,33101,fayetteville-nc,28301,746.1,631,,miami-to-fayetteville-nc,True,4plus_bedroom,8968,9448,9208,4,1,34.9,36.9
long_distance,miami,33101,wilmington-nc,28401,783.8,667,,miami-to-wilmington-nc,True,1_bedroom,5080,5440,5260,2,1,26.0,28.0
long_distance,miami,33101,wilmington-nc,28401,783.8,667,,miami-to-wilmington-nc,True,2_bedroom,5080,5440,5260,2,1,26.0,28.0
long_distance,miami,33101,wilmington-nc,28401,783.8,667,,miami-to-wilmington-nc,True,3_bedroom,6490,6910,6700,3,1,29.0,31.0
long_distance,miami,33101,wilmington-nc,28401,783.8,667,,miami-to-wilmington-nc,True,4_bedroom,7360,7840,7600,4,1,29.0,31.0
long_distance,miami,33101,wilmington-nc,28401,783.8,667,,miami-to-wilmington-nc,True,4plus_bedroom,8520,9000,8760,4,1,33.0,35.0
long_distance,miami,33101,columbia-sc,29201,640.5,546,,miami-to-columbia-sc,True,1_bedroom,4876,5236,5056,2,1,24.9,26.9
long_distance,miami,33101,columbia-sc,29201,640.5,546,,miami-to-columbia-sc,True,2_bedroom,4876,5236,5056,2,1,24.9,26.9
long_distance,miami,33101,columbia-sc,29201,640.5,546,,miami-to-columbia-sc,True,3_bedroom,6252,6672,6462,3,1,27.9,29.9
long_distance,miami,33101,columbia-sc,29201,640.5,546,,miami-to-columbia-sc,True,4_bedroom,7088,7568,7328,4,1,27.9,29.9
long_distance,miami,33101,columbia-sc,29201,640.5,546,,miami-to-columbia-sc,True,4plus_bedroom,8048,8728,8388,4,1,31.9,33.9
long_distance,miami,33101,greenville-sc,29601,738.3,628,,miami-to-greenville-sc,True,1_bedroom,5380,5740,5560,2,1,27.7,29.7
long_distance,miami,33101,greenville-sc,29601,738.3,628,,miami-to-greenville-sc,True,2_bedroom,5380,5740,5560,2,1,27.7,29.7
long_distance,miami,33101,greenville-sc,29601,738.3,628,,miami-to-greenville-sc,True,3_bedroom,6840,7460,7150,3,1,30.7,32.7
long_distance,miami,33101,greenville-sc,29601,738.3,628,,miami-to-greenville-sc,True,4_bedroom,7760,8440,8100,4,1,30.7,32.7
long_distance,miami,33101,greenville-sc,29601,738.3,628,,miami-to-greenville-sc,True,4plus_bedroom,8920,9400,9160,4,1,34.7,36.7
long_distance,miami,33101,spartanburg-sc,29302,730.8,630,,miami-to-spartanburg-sc,True,1_bedroom,5392,5752,5572,2,1,27.7,29.7
long_distance,miami,33101,spartanburg-sc,29302,730.8,630,,miami-to-spartanburg-sc,True,2_bedroom,5392,5752,5572,2,1,27.7,29.7
long_distance,miami,33101,spartanburg-sc,29302,730.8,630,,miami-to-spartanburg-sc,True,3_bedroom,6854,7474,7164,3,1,30.7,32.7
long_distance,miami,33101,spartanburg-sc,29302,730.8,630,,miami-to-spartanburg-sc,True,4_bedroom,7776,8456,8116,4,1,30.7,32.7
long_distance,miami,33101,spartanburg-sc,29302,730.8,630,,miami-to-spartanburg-sc,True,4plus_bedroom,8936,9416,9176,4,1,34.7,36.7
long_distance,miami,33101,charleston-sc,29401,589.1,521,,miami-to-charleston-sc,True,1_bedroom,4246,4606,4426,2,1,21.4,23.4
long_distance,miami,33101,charleston-sc,29401,589.1,521,,miami-to-charleston-sc,True,2_bedroom,4246,4606,4426,2,1,21.4,23.4
long_distance,miami,33101,charleston-sc,29401,589.1,521,,miami-to-charleston-sc,True,3_bedroom,5517,5937,5727,3,1,24.4,26.4
long_distance,miami,33101,charleston-sc,29401,589.1,521,,miami-to-charleston-sc,True,4_bedroom,6248,6728,6488,4,1,24.4,26.4
long_distance,miami,33101,charleston-sc,29401,589.1,521,,miami-to-charleston-sc,True,4plus_bedroom,7208,7688,7448,4,1,28.4,30.4
long_distance,miami,33101,myrtle-beach-sc,29577,706.4,620,,miami-to-myrtle-beach-sc,True,1_bedroom,4744,5104,4924,2,1,24.1,26.1
long_distance,miami,33101,myrtle-beach-sc,29577,706.4,620,,miami-to-myrtle-beach-sc,True,2_bedroom,4744,5104,4924,2,1,24.1,26.1
long_distance,miami,33101,myrtle-beach-sc,29577,706.4,620,,miami-to-myrtle-beach-sc,True,3_bedroom,6098,6518,6308,3,1,27.1,29.1
long_distance,miami,33101,myrtle-beach-sc,29577,706.4,620,,miami-to-myrtle-beach-sc,True,4_bedroom,6912,7392,7152,4,1,27.1,29.1
long_distance,miami,33101,myrtle-beach-sc,29577,706.4,620,,miami-to-myrtle-beach-sc,True,4plus_bedroom,7872,8552,8212,4,1,31.1,33.1
long_distance,miami,33101,savannah-ga,31401,491.3,416,,miami-to-savannah-ga,True,1_bedroom,3928,4288,4108,2,1,19.6,21.6
long_distance,miami,33101,savannah-ga,31401,491.3,416,,miami-to-savannah-ga,True,2_bedroom,3928,4288,4108,2,1,19.6,21.6
long_distance,miami,33101,savannah-ga,31401,491.3,416,,miami-to-savannah-ga,True,3_bedroom,5146,5566,5356,3,1,22.6,24.6
long_distance,miami,33101,savannah-ga,31401,491.3,416,,miami-to-savannah-ga,True,4_bedroom,5824,6304,6064,4,1,22.6,24.6
long_distance,miami,33101,savannah-ga,31401,491.3,416,,miami-to-savannah-ga,True,4plus_bedroom,6784,7264,7024,4,1,26.6,28.6
long_distance,miami,33101,augusta-ga,30901,605.4,535,,miami-to-augusta-ga,True,1_bedroom,4672,5032,4852,2,1,23.7,25.7
long_distance,miami,33101,augusta-ga,30901,605.4,535,,miami-to-augusta-ga,True,2_bedroom,4672,5032,4852,2,1,23.7,25.7
long_distance,miami,33101,augusta-ga,30901,605.4,535,,miami-to-augusta-ga,True,3_bedroom,6014,6434,6224,3,1,26.7,28.7
long_distance,miami,33101,augusta-ga,30901,605.4,535,,miami-to-augusta-ga,True,4_bedroom,6816,7296,7056,4,1,26.7,28.7
long_distance,miami,33101,augusta-ga,30901,605.4,535,,miami-to-augusta-ga,True,4plus_bedroom,7776,8456,8116,4,1,30.7,32.7
long_distance,miami,33101,atlanta-ga,30303,661.3,566,,miami-to-atlanta-ga,True,1_bedroom,5128,5488,5308,2,1,26.3,28.3
long_distance,miami,33101,atlanta-ga,30303,661.3,566,,miami-to-atlanta-ga,True,2_bedroom,5128,5488,5308,2,1,26.3,28.3
long_distance,miami,33101,atlanta-ga,30303,661.3,566,,miami-to-atlanta-ga,True,3_bedroom,6546,6966,6756,3,1,29.3,31.3
long_distance,miami,33101,atlanta-ga,30303,661.3,566,,miami-to-atlanta-ga,True,4_bedroom,7424,7904,7664,4,1,29.3,31.3
long_distance,miami,33101,atlanta-ga,30303,661.3,566,,miami-to-atlanta-ga,True,4plus_bedroom,8584,9064,8824,4,1,33.3,35.3
long_distance,miami,33101,athens-ga,30601,681.6,608,,miami-to-athens-ga,True,1_bedroom,5056,5416,5236,2,1,25.9,27.9
long_distance,miami,33101,athens-ga,30601,681.6,608,,miami-to-athens-ga,True,2_bedroom,5056,5416,5236,2,1,25.9,27.9
long_distance,miami,33101,athens-ga,30601,681.6,608,,miami-to-athens-ga,True,3_bedroom,6462,6882,6672,3,1,28.9,30.9
long_distance,miami,33101,athens-ga,30601,681.6,608,,miami-to-athens-ga,True,4_bedroom,7328,7808,7568,4,1,28.9,30.9
long_distance,miami,33101,athens-ga,30601,681.6,608,,miami-to-athens-ga,True,4plus_bedroom,8488,8968,8728,4,1,32.9,34.9
long_distance,miami,33101,macon-ga,31201,587.7,508,,miami-to-macon-ga,True,1_bedroom,4582,4942,4762,2,1,23.2,25.2
long_distance,miami,33101,macon-ga,31201,587.7,508,,miami-to-macon-ga,True,2_bedroom,4582,4942,4762,2,1,23.2,25.2
long_distance,miami,33101,macon-ga,31201,587.7,508,,miami-to-macon-ga,True,3_bedroom,5909,6329,6119,3,1,26.2,28.2
long_distance,miami,33101,macon-ga,31201,587.7,508,,miami-to-macon-ga,True,4_bedroom,6696,7176,6936,4,1,26.2,28.2
long_distance,miami,33101,macon-ga,31201,587.7,508,,miami-to-macon-ga,True,4plus_bedroom,7656,8336,7996,4,1,30.2,32.2
long_distance,miami,33101,columbus-ga,31901,606.2,541,,miami-to-columbus-ga,True,1_bedroom,4690,5050,4870,2,1,23.8,25.8
long_distance,miami,33101,columbus-ga,31901,606.2,541,,miami-to-columbus-ga,True,2_bedroom,4690,5050,4870,2,1,23.8,25.8
long_distance,miami,33101,columbus-ga,31901,606.2,541,,miami-to-columbus-ga,True,3_bedroom,6035,6455,6245,3,1,26.8,28.8
long_distance,miami,33101,columbus-ga,31901,606.2,541,,miami-to-columbus-ga,True,4_bedroom,6840,7320,7080,4,1,26.8,28.8
long_distance,miami,33101,columbus-ga,31901,606.2,541,,miami-to-columbus-ga,True,4plus_bedroom,7800,8480,8140,4,1,30.8,32.8
long_distance,miami,33101,birmingham-al,35203,807.2,691,,miami-to-birmingham-al,True,1_bedroom,5566,5926,5746,2,1,28.7,30.7
long_distance,miami,33101,birmingham-al,35203,807.2,691,,miami-to-birmingham-al,True,2_bedroom,5566,5926,5746,2,1,28.7,30.7
long_distance,miami,33101,birmingham-al,35203,807.2,691,,miami-to-birmingham-al,True,3_bedroom,7057,7677,7367,3,1,31.7,33.7
long_distance,miami,33101,birmingham-al,35203,807.2,691,,miami-to-birmingham-al,True,4_bedroom,8008,8688,8348,4,1,31.7,33.7
long_distance,miami,33101,birmingham-al,35203,807.2,691,,miami-to-birmingham-al,True,4plus_bedroom,9168,9648,9408,4,1,35.7,37.7
long_distance,miami,33101,montgomery-al,36104,690.2,622,,miami-to-montgomery-al,True,1_bedroom,4990,5350,5170,2,1,25.5,27.5
long_distance,miami,33101,montgomery-al,36104,690.2,622,,miami-to-montgomery-al,True,2_bedroom,4990,5350,5170,2,1,25.5,27.5
long_distance,miami,33101,montgomery-al,36104,690.2,622,,miami-to-montgomery-al,True,3_bedroom,6385,6805,6595,3,1,28.5,30.5
long_distance,miami,33101,montgomery-al,36104,690.2,622,,miami-to-montgomery-al,True,4_bedroom,7240,7720,7480,4,1,28.5,30.5
long_distance,miami,33101,montgomery-al,36104,690.2,622,,miami-to-montgomery-al,True,4plus_bedroom,8400,8880,8640,4,1,32.5,34.5
long_distance,miami,33101,mobile-al,36602,720.6,611,,miami-to-mobile-al,True,1_bedroom,4984,5344,5164,2,1,25.5,27.5
long_distance,miami,33101,mobile-al,36602,720.6,611,,miami-to-mobile-al,True,2_bedroom,4984,5344,5164,2,1,25.5,27.5
long_distance,miami,33101,mobile-al,36602,720.6,611,,miami-to-mobile-al,True,3_bedroom,6378,6798,6588,3,1,28.5,30.5
long_distance,miami,33101,mobile-al,36602,720.6,611,,miami-to-mobile-al,True,4_bedroom,7232,7712,7472,4,1,28.5,30.5
long_distance,miami,33101,mobile-al,36602,720.6,611,,miami-to-mobile-al,True,4plus_bedroom,8392,8872,8632,4,1,32.5,34.5
long_distance,miami,33101,huntsville-al,35801,842.2,759,,miami-to-huntsville-al,True,1_bedroom,5998,6558,6278,2,1,31.1,33.1
long_distance,miami,33101,huntsville-al,35801,842.2,759,,miami-to-huntsville-al,True,2_bedroom,5998,6558,6278,2,1,31.1,33.1
long_distance,miami,33101,huntsville-al,35801,842.2,759,,miami-to-huntsville-al,True,3_bedroom,7761,8181,7971,3,1,34.1,36.1
long_distance,miami,33101,huntsville-al,35801,842.2,759,,miami-to-huntsville-al,True,4_bedroom,8784,9264,9024,4,1,34.1,36.1
long_distance,miami,33101,huntsville-al,35801,842.2,759,,miami-to-huntsville-al,True,4plus_bedroom,9744,10224,9984,4,1,38.1,40.1
long_distance,miami,33101,jackson-ms,39201,906.8,790,,miami-to-jackson-ms,True,1_bedroom,6384,6744,6564,2,1,32.1,34.1
long_distance,miami,33101,jackson-ms,39201,906.8,790,,miami-to-jackson-ms,True,2_bedroom,6384,6744,6564,2,1,32.1,34.1
long_distance,miami,33101,jackson-ms,39201,906.8,790,,miami-to-jackson-ms,True,3_bedroom,7978,8398,8188,3,1,35.1,37.1
long_distance,miami,33101,jackson-ms,39201,906.8,790,,miami-to-jackson-ms,True,4_bedroom,9032,9512,9272,4,1,35.1,37.1
long_distance,miami,33101,jackson-ms,39201,906.8,790,,miami-to-jackson-ms,True,4plus_bedroom,9992,10472,10232,4,1,39.1,41.1
long_distance,miami,33101,gulfport-ms,39501,791.4,671,,miami-to-gulfport-ms,True,1_bedroom,5290,5650,5470,2,1,27.2,29.2
long_distance,miami,33101,gulfport-ms,39501,791.4,671,,miami-to-gulfport-ms,True,2_bedroom,5290,5650,5470,2,1,27.2,29.2
long_distance,miami,33101,gulfport-ms,39501,791.4,671,,miami-to-gulfport-ms,True,3_bedroom,6735,7355,7045,3,1,30.2,32.2
long_distance,miami,33101,gulfport-ms,39501,791.4,671,,miami-to-gulfport-ms,True,4_bedroom,7640,8320,7980,4,1,30.2,32.2
long_distance,miami,33101,gulfport-ms,39501,791.4,671,,miami-to-gulfport-ms,True,4plus_bedroom,8800,9280,9040,4,1,34.2,36.2
long_distance,miami,33101,baton-rouge-la,70801,919.0,778,,miami-to-baton-rouge-la,True,1_bedroom,6112,6672,6392,2,1,31.7,33.7
long_distance,miami,33101,baton-rouge-la,70801,919.0,778,,miami-to-baton-rouge-la,True,2_bedroom,6112,6672,6392,2,1,31.7,33.7
long_distance,miami,33101,baton-rouge-la,70801,919.0,778,,miami-to-baton-rouge-la,True,3_bedroom,7894,8314,8104,3,1,34.7,36.7
long_distance,miami,33101,baton-rouge-la,70801,919.0,778,,miami-to-baton-rouge-la,True,4_bedroom,8936,9416,9176,4,1,34.7,36.7
long_distance,miami,33101,baton-rouge-la,70801,919.0,778,,miami-to-baton-rouge-la,True,4plus_bedroom,9896,10376,10136,4,1,38.7,40.7
long_distance,miami,33101,new-orleans-la,70112,861.2,728,,miami-to-new-orleans-la,True,1_bedroom,5578,5938,5758,2,1,28.8,30.8
long_distance,miami,33101,new-orleans-la,70112,861.2,728,,miami-to-new-orleans-la,True,2_bedroom,5578,5938,5758,2,1,28.8,30.8
long_distance,miami,33101,new-orleans-la,70112,861.2,728,,miami-to-new-orleans-la,True,3_bedroom,7071,7691,7381,3,1,31.8,33.8
long_distance,miami,33101,new-orleans-la,70112,861.2,728,,miami-to-new-orleans-la,True,4_bedroom,8024,8704,8364,4,1,31.8,33.8
long_distance,miami,33101,new-orleans-la,70112,861.2,728,,miami-to-new-orleans-la,True,4plus_bedroom,9184,9664,9424,4,1,35.8,37.8
long_distance,miami,33101,lafayette-la,70501,970.2,825,,miami-to-lafayette-la,True,1_bedroom,6606,6966,6786,2,1,33.4,35.4
long_distance,miami,33101,lafayette-la,70501,970.2,825,,miami-to-lafayette-la,True,2_bedroom,6606,6966,6786,2,1,33.4,35.4
long_distance,miami,33101,lafayette-la,70501,970.2,825,,miami-to-lafayette-la,True,3_bedroom,8237,8657,8447,3,1,36.4,38.4
long_distance,miami,33101,lafayette-la,70501,970.2,825,,miami-to-lafayette-la,True,4_bedroom,9328,9808,9568,4,1,36.4,38.4
long_distance,miami,33101,lafayette-la,70501,970.2,825,,miami-to-lafayette-la,True,4plus_bedroom,10288,10768,10528,4,1,40.4,42.4
long_distance,miami,33101,shreveport-la,71101,1122.1,980,,miami-to-shreveport-la,True,1_bedroom,7734,8094,7914,2,1,39.6,41.6
long_distance,miami,33101,shreveport-la,71101,1122.1,980,,miami-to-shreveport-la,True,2_bedroom,7734,8094,7914,2,1,39.6,41.6
long_distance,miami,33101,shreveport-la,71101,1122.1,980,,miami-to-shreveport-la,True,3_bedroom,9553,9973,9763,3,1,42.6,44.6
long_distance,miami,33101,shreveport-la,71101,1122.1,980,,miami-to-shreveport-la,True,4_bedroom,10832,11312,11072,4,1,42.6,44.6
long_distance,miami,33101,shreveport-la,71101,1122.1,980,,miami-to-shreveport-la,True,4plus_bedroom,11792,12472,12132,4,1,46.6,48.6
long_distance,miami,33101,memphis-tn,38103,1050.5,901,,miami-to-memphis-tn,True,1_bedroom,7248,7608,7428,2,1,36.9,38.9
long_distance,miami,33101,memphis-tn,38103,1050.5,901,,miami-to-memphis-tn,True,2_bedroom,7248,7608,7428,2,1,36.9,38.9
long_distance,miami,33101,memphis-tn,38103,1050.5,901,,miami-to-memphis-tn,True,3_bedroom,8986,9406,9196,3,1,39.9,41.9
long_distance,miami,33101,memphis-tn,38103,1050.5,901,,miami-to-memphis-tn,True,4_bedroom,10184,10664,10424,4,1,39.9,41.9
long_distance,miami,33101,memphis-tn,38103,1050.5,901,,miami-to-memphis-tn,True,4plus_bedroom,11144,11624,11384,4,1,43.9,45.9
long_distance,miami,33101,nashville-tn,37201,909.5,783,,miami-to-nashville-tn,True,1_bedroom,6846,7206,7026,2,1,34.7,36.7
long_distance,miami,33101,nashville-tn,37201,909.5,783,,miami-to-nashville-tn,True,2_bedroom,6846,7206,7026,2,1,34.7,36.7
long_distance,miami,33101,nashville-tn,37201,909.5,783,,miami-to-nashville-tn,True,3_bedroom,8517,8937,8727,3,1,37.7,39.7
long_distance,miami,33101,nashville-tn,37201,909.5,783,,miami-to-nashville-tn,True,4_bedroom,9648,10128,9888,4,1,37.7,39.7
long_distance,miami,33101,nashville-tn,37201,909.5,783,,miami-to-nashville-tn,True,4plus_bedroom,10608,11088,10848,4,1,41.7,43.7
long_distance,miami,33101,knoxville-tn,37902,874.1,750,,miami-to-knoxville-tn,True,1_bedroom,6076,6636,6356,2,1,31.5,33.5
long_distance,miami,33101,knoxville-tn,37902,874.1,750,,miami-to-knoxville-tn,True,2_bedroom,6076,6636,6356,2,1,31.5,33.5
long_distance,miami,33101,knoxville-tn,37902,874.1,750,,miami-to-knoxville-tn,True,3_bedroom,7852,8272,8062,3,1,34.5,36.5
long_distance,miami,33101,knoxville-tn,37902,874.1,750,,miami-to-knoxville-tn,True,4_bedroom,8888,9368,9128,4,1,34.5,36.5
long_distance,miami,33101,knoxville-tn,37902,874.1,750,,miami-to-knoxville-tn,True,4plus_bedroom,9848,10328,10088,4,1,38.5,40.5
long_distance,miami,33101,chattanooga-tn,37402,778.3,666,,miami-to-chattanooga-tn,True,1_bedroom,5872,6432,6152,2,1,30.4,32.4
long_distance,miami,33101,chattanooga-tn,37402,778.3,666,,miami-to-chattanooga-tn,True,2_bedroom,5872,6432,6152,2,1,30.4,32.4
long_distance,miami,33101,chattanooga-tn,37402,778.3,666,,miami-to-chattanooga-tn,True,3_bedroom,7614,8034,7824,3,1,33.4,35.4
long_distance,miami,33101,chattanooga-tn,37402,778.3,666,,miami-to-chattanooga-tn,True,4_bedroom,8616,9096,8856,4,1,33.4,35.4
long_distance,miami,33101,chattanooga-tn,37402,778.3,666,,miami-to-chattanooga-tn,True,4plus_bedroom,9576,10056,9816,4,1,37.4,39.4
long_distance,miami,33101,clarksville-tn,37040,958.4,835,,miami-to-clarksville-tn,True,1_bedroom,7122,7482,7302,2,1,36.2,38.2
long_distance,miami,33101,clarksville-tn,37040,958.4,835,,miami-to-clarksville-tn,True,2_bedroom,7122,7482,7302,2,1,36.2,38.2
long_distance,miami,33101,clarksville-tn,37040,958.4,835,,miami-to-clarksville-tn,True,3_bedroom,8839,9259,9049,3,1,39.2,41.2
long_distance,miami,33101,clarksville-tn,37040,958.4,835,,miami-to-clarksville-tn,True,4_bedroom,10016,10496,10256,4,1,39.2,41.2
long_distance,miami,33101,clarksville-tn,37040,958.4,835,,miami-to-clarksville-tn,True,4plus_bedroom,10976,11456,11216,4,1,43.2,45.2
long_distance,miami,33101,louisville-ky,40202,1081.6,935,,miami-to-louisville-ky,True,1_bedroom,7596,7956,7776,2,1,38.9,40.9
long_distance,miami,33101,louisville-ky,40202,1081.6,935,,miami-to-louisville-ky,True,2_bedroom,7596,7956,7776,2,1,38.9,40.9
long_distance,miami,33101,louisville-ky,40202,1081.6,935,,miami-to-louisville-ky,True,3_bedroom,9392,9812,9602,3,1,41.9,43.9
long_distance,miami,33101,louisville-ky,40202,1081.6,935,,miami-to-louisville-ky,True,4_bedroom,10648,11128,10888,4,1,41.9,43.9
long_distance,miami,33101,louisville-ky,40202,1081.6,935,,miami-to-louisville-ky,True,4plus_bedroom,11608,12088,11848,4,1,45.9,47.9
long_distance,miami,33101,lexington-ky,40507,1042.4,903,,miami-to-lexington-ky,True,1_bedroom,7326,7686,7506,2,1,37.4,39.4
long_distance,miami,33101,lexington-ky,40507,1042.4,903,,miami-to-lexington-ky,True,2_bedroom,7326,7686,7506,2,1,37.4,39.4
long_distance,miami,33101,lexington-ky,40507,1042.4,903,,miami-to-lexington-ky,True,3_bedroom,9077,9497,9287,3,1,40.4,42.4
long_distance,miami,33101,lexington-ky,40507,1042.4,903,,miami-to-lexington-ky,True,4_bedroom,10288,10768,10528,4,1,40.4,42.4
long_distance,miami,33101,lexington-ky,40507,1042.4,903,,miami-to-lexington-ky,True,4plus_bedroom,11248,11728,11488,4,1,44.4,46.4
long_distance,miami,33101,bowling-green-ky,42101,988.0,865,,miami-to-bowling-green-ky,True,1_bedroom,7140,7500,7320,2,1,36.3,38.3
long_distance,miami,33101,bowling-green-ky,42101,988.0,865,,miami-to-bowling-green-ky,True,2_bedroom,7140,7500,7320,2,1,36.3,38.3
long_distance,miami,33101,bowling-green-ky,42101,988.0,865,,miami-to-bowling-green-ky,True,3_bedroom,8860,9280,9070,3,1,39.3,41.3
long_distance,miami,33101,bowling-green-ky,42101,988.0,865,,miami-to-bowling-green-ky,True,4_bedroom,10040,10520,10280,4,1,39.3,41.3
long_distance,miami,33101,bowling-green-ky,42101,988.0,865,,miami-to-bowling-green-ky,True,4plus_bedroom,11000,11480,11240,4,1,43.3,45.3
long_distance,miami,33101,charleston-wv,25301,996.4,867,,miami-to-charleston-wv,True,1_bedroom,7248,7608,7428,2,1,36.9,38.9
long_distance,miami,33101,charleston-wv,25301,996.4,867,,miami-to-charleston-wv,True,2_bedroom,7248,7608,7428,2,1,36.9,38.9
long_distance,miami,33101,charleston-wv,25301,996.4,867,,miami-to-charleston-wv,True,3_bedroom,8986,9406,9196,3,1,39.9,41.9
long_distance,miami,33101,charleston-wv,25301,996.4,867,,miami-to-charleston-wv,True,4_bedroom,10184,10664,10424,4,1,39.9,41.9
long_distance,miami,33101,charleston-wv,25301,996.4,867,,miami-to-charleston-wv,True,4plus_bedroom,11144,11624,11384,4,1,43.9,45.9
long_distance,miami,33101,huntington-wv,25701,1046.1,912,,miami-to-huntington-wv,True,1_bedroom,7326,7686,7506,2,1,37.4,39.4
long_distance,miami,33101,huntington-wv,25701,1046.1,912,,miami-to-huntington-wv,True,2_bedroom,7326,7686,7506,2,1,37.4,39.4
long_distance,miami,33101,huntington-wv,25701,1046.1,912,,miami-to-huntington-wv,True,3_bedroom,9077,9497,9287,3,1,40.4,42.4
long_distance,miami,33101,huntington-wv,25701,1046.1,912,,miami-to-huntington-wv,True,4_bedroom,10288,10768,10528,4,1,40.4,42.4
long_distance,miami,33101,huntington-wv,25701,1046.1,912,,miami-to-huntington-wv,True,4plus_bedroom,11248,11728,11488,4,1,44.4,46.4
long_distance,miami,33101,morgantown-wv,26505,1113.7,980,,miami-to-morgantown-wv,True,1_bedroom,7860,8220,8040,2,1,40.3,42.3
long_distance,miami,33101,morgantown-wv,26505,1113.7,980,,miami-to-morgantown-wv,True,2_bedroom,7860,8220,8040,2,1,40.3,42.3
long_distance,miami,33101,morgantown-wv,26505,1113.7,980,,miami-to-morgantown-wv,True,3_bedroom,9700,10120,9910,3,1,43.3,45.3
long_distance,miami,33101,morgantown-wv,26505,1113.7,980,,miami-to-morgantown-wv,True,4_bedroom,11000,11480,11240,4,1,43.3,45.3
long_distance,miami,33101,morgantown-wv,26505,1113.7,980,,miami-to-morgantown-wv,True,4plus_bedroom,11960,12640,12300,4,1,47.3,49.3
long_distance,miami,33101,cincinnati-oh,45202,1121.4,966,,miami-to-cincinnati-oh,True,1_bedroom,7842,8202,8022,2,1,40.2,42.2
long_distance,miami,33101,cincinnati-oh,45202,1121.4,966,,miami-to-cincinnati-oh,True,2_bedroom,7842,8202,8022,2,1,40.2,42.2
long_distance,miami,33101,cincinnati-oh,45202,1121.4,966,,miami-to-cincinnati-oh,True,3_bedroom,9679,10099,9889,3,1,43.2,45.2
long_distance,miami,33101,cincinnati-oh,45202,1121.4,966,,miami-to-cincinnati-oh,True,4_bedroom,10976,11456,11216,4,1,43.2,45.2
long_distance,miami,33101,cincinnati-oh,45202,1121.4,966,,miami-to-cincinnati-oh,True,4plus_bedroom,11936,12616,12276,4,1,47.2,49.2
long_distance,miami,33101,columbus-oh,43215,1157.2,1022,,miami-to-columbus-oh,True,1_bedroom,8118,8478,8298,2,1,41.8,43.8
